subtask_id,period_ms,core,priority,latency_us
1,1,0,90,77417.044
1,1,0,90,77570.630
1,1,0,90,77496.144
1,1,0,90,77937.006
1,1,0,90,77814.538
1,1,0,90,77845.199
1,1,0,90,78312.932
1,1,0,90,78048.817
1,1,0,90,78091.015
1,1,0,90,78225.953
1,1,0,90,78692.259
1,1,0,90,78450.422
1,1,0,90,78533.731
1,1,0,90,78624.151
1,1,0,90,78366.276
1,1,0,90,78976.212
1,1,0,90,78896.336
1,1,0,90,78737.424
1,1,0,90,79219.435
1,1,0,90,79133.800
1,1,0,90,79003.166
1,1,0,90,79250.603
1,1,0,90,79331.560
1,1,0,90,79327.943
1,1,0,90,79272.512
1,1,0,90,79552.116
1,1,0,90,79734.702
1,1,0,90,79517.069
1,1,0,90,79423.638
1,1,0,90,79641.686
1,1,0,90,80005.753
1,1,0,90,79899.192
1,1,0,90,79738.595
1,1,0,90,80475.215
1,1,0,90,80254.526
1,1,0,90,79973.077
1,1,0,90,80034.960
1,1,0,90,80526.674
1,1,0,90,80274.874
1,1,0,90,80246.109
1,1,0,90,80378.270
1,1,0,90,80131.951
1,1,0,90,80629.257
1,1,0,90,80650.715
1,1,0,90,80747.098
1,1,0,90,81245.145
1,1,0,90,80904.289
1,1,0,90,80759.488
1,1,0,90,80928.352
1,1,0,90,81167.216
1,1,0,90,81053.840
1,1,0,90,81303.537
1,1,0,90,81393.050
1,1,0,90,81251.527
1,1,0,90,81649.667
1,1,0,90,81649.161
1,1,0,90,81731.285
1,1,0,90,82350.665
1,1,0,90,82093.124
1,1,0,90,82073.174
1,1,0,90,81772.466
1,1,0,90,81958.664
1,1,0,90,81852.122
1,1,0,90,82213.318
1,1,0,90,81975.480
1,1,0,90,81997.123
1,1,0,90,82071.635
1,1,0,90,82160.185
1,1,0,90,82054.124
1,1,0,90,82757.078
1,1,0,90,82418.315
1,1,0,90,82496.309
1,1,0,90,82413.841
1,1,0,90,82488.039
1,1,0,90,82595.903
1,1,0,90,82629.435
1,1,0,90,82684.725
1,1,0,90,82845.867
1,1,0,90,83055.267
1,1,0,90,83054.780
1,1,0,90,83228.367
1,1,0,90,83077.158
1,1,0,90,83462.725
1,1,0,90,83390.182
1,1,0,90,83396.399
1,1,0,90,83486.041
1,1,0,90,83649.053
1,1,0,90,83790.362
1,1,0,90,83945.744
1,1,0,90,83804.721
1,1,0,90,84167.806
1,1,0,90,84191.189
1,1,0,90,84291.017
1,1,0,90,84676.620
1,1,0,90,84513.356
2,1,0,90,0.167
2,1,0,90,441.307
2,1,0,90,860.688
2,1,0,90,1273.847
2,1,0,90,1688.932
2,1,0,90,2144.053
2,1,0,90,2522.342
2,1,0,90,2984.834
2,1,0,90,3394.456
2,1,0,90,3808.003
2,1,0,90,4212.810
2,1,0,90,4623.377
2,1,0,90,5082.184
2,1,0,90,5518.731
2,1,0,90,5943.742
2,1,0,90,6400.345
2,1,0,90,6809.948
2,1,0,90,7224.922
2,1,0,90,7601.711
2,1,0,90,8108.239
2,1,0,90,8480.509
2,1,0,90,8918.427
2,1,0,90,9323.716
2,1,0,90,9762.245
2,1,0,90,10260.959
2,1,0,90,10766.266
2,1,0,90,11162.906
2,1,0,90,11552.935
2,1,0,90,12003.946
2,1,0,90,12432.957
2,1,0,90,12833.819
2,1,0,90,13310.070
2,1,0,90,13708.655
2,1,0,90,14120.925
2,1,0,90,14511.806
2,1,0,90,14934.132
